Paper_ID,Raw_Citations,Semantic_Score,Impact_Multiplier
94589a569d7a8a7c23a43dd7771290faa93fa8e1,2.0,2.0,1.0
5aaa2fa10f4d14efac1c616339257200df1a2a71,2.0,2.0,1.0
d11e0e5d080b022cb40a5768a769ce2320f7aca2,2.0,2.0,1.0
4d07d4c8019ebc327a7bb611fba73b8e844928d0,2.0,2.0,1.0
a447f82f235cbd165a8c23848f1390755dace24f,2.0,2.0,1.0
f618979a9717b173097564380755f0836495367b,2.0,2.0,1.0
573533faf554a05578f01820ab17f88a475fb8b9,2.0,2.0,1.0
31c52271ea827ad7c67d35cd4742302fd3026af7,2.0,2.0,1.0
784acbccdfa778c65f9f69a36a3d55d92d4a4d33,2.0,2.0,1.0
76e63fddfa3b6f2d08ceb5b38ff9c4583103cbe9,2.0,2.0,1.0
55ff17eba1d9e452dfc60f0a6792ed24d2dcac1a,2.0,2.0,1.0
1754dcf50ce1536a2574c8b1bf7e10e8bd4bfc1c,2.0,2.0,1.0
0073ca1c9f85b23520e8b3c53f146533f6fe68a6,2.0,2.0,1.0
d7303e7fc223a95be34287f53dca238c43548fac,2.0,2.0,1.0
d7743a65574ced8a4861140eda69a2a41c9969a9,2.0,2.0,1.0
5bf40e05f3dd4031e3456d818e2fb917a605bb1c,2.0,2.0,1.0
c1e4222aa607764916a3c20829597f80dd55aa7b,2.0,2.0,1.0
4abde4b2249479461a92b1b07fdea582176a24af,2.0,2.0,1.0
0bba94a20b2ea55cef9811ce14a31c8a6c285e5d,2.0,2.0,1.0
11c8eb51792645248ca534461912d88079f7ad4f,2.0,2.0,1.0
80dacd865f89fbf22d9b1b054d6adadabac50d36,2.0,2.0,1.0
250bea57928f08dbb4e9ee587fcf0d77b89361de,2.0,2.0,1.0
d17ab0a7f6eca8b07d9df8619f6c7bf8b6c96686,2.0,2.0,1.0
9e4c3e28905ba55f56f42f2bdc7836624755f0ba,2.0,2.0,1.0
b3bbe023930b24d93a37149fe2d38c2a93e01f04,2.0,2.0,1.0
3d2995c69fd80baf7b88ccf77d8754e60fd95f5e,2.0,2.0,1.0
d5d27c2fea340fa1c4b1f6cc9079810f25115a6b,2.0,2.0,1.0
d0117b1034a7c431fbd7454e13ee0c5064e21ee7,2.0,2.0,1.0
273996fbf99465211eb8306abe8c56c5835f332e,2.0,2.0,1.0
680e6de113b40f19259f16684c147b9aaaa2af23,2.0,2.0,1.0
78fa63f0fd59fde499fe7b2d76982c9572441802,2.0,2.0,1.0
4494bc8ad849e0f6ce5441d678a074b21cc137e6,2.0,2.0,1.0
978b56b8515e4806e17e5423ae389b9f9fbe0332,2.0,2.0,1.0
5eed110e25b6247d9dcc3962a59b2a08e2b937f3,2.0,2.0,1.0
11504a8d6eea253cfb3ae843ba2eae76f9eb6a16,2.0,2.0,1.0
1eb080cc5edcfe7f0e0dff1977768ca52e9050ff,2.0,2.0,1.0
0f8dd4f27c07b81495b92e58ff1f8ac909a4d594,2.0,2.0,1.0
31b7c09781dc8dfaec5dfaa3fd7157693b06232c,2.0,2.0,1.0
6f7538c7e2d0f2c447e54f180f9946dea18f77e1,2.0,2.0,1.0
7342102559b2303c98c3c343d4d11ab07c74bbdc,2.0,2.0,1.0
049d2b89b62bb7917c77ed043db74ec7cd5d4dbf,2.0,2.0,1.0
f2e8507a54cb42a001465944fc7113c43bb0a61a,2.0,2.0,1.0
4dc9b921227ff0b85063b80791ae526920bd3485,2.0,2.0,1.0
dc5b2888e87689b8f7ed3351fb459ac2e83f3235,2.0,2.0,1.0
d9c14cae00ab671f7f68387f97440ab574fd49a2,2.0,2.0,1.0
f696f7bb47b26f24a6100ebd04625694c2a5de76,2.0,2.0,1.0
6f04e7388117ce4263ab24706c3f7f8e0f4f1955,2.0,2.0,1.0
f7d7c5e9c19c62783efe129f6c612bd8f31e6a88,2.0,2.0,1.0
26bc3ee344b61cc9f2b6f911ebf24586598ce2c3,2.0,2.0,1.0
1c93b8fce3fcdfc6a61a3ef267dae0aa2e854afc,2.0,2.0,1.0
9808ff163bc008673fc7f6cd067eaf5f38ae0a52,2.0,2.0,1.0
f6cc115a846d3e978e94ea5e2873d3408c0fb662,2.0,2.0,1.0
dea3bb84249b00e4c8930f5760327f9b30da0602,2.0,2.0,1.0
482a31218660beb61c34da8824cbbfe892346814,2.0,2.0,1.0
59dce7e76be453a06dc9795ea8959d460cb394d1,2.0,2.0,1.0
ec5c5b5c3968d891212204cf1c948ee2de035048,2.0,2.0,1.0
a0adabea24c7e28cdb4e1c8455b42a56a010d629,2.0,2.0,1.0
270c73751fd3534a57ad18f023da3844e7067af9,2.0,2.0,1.0
1ada518aaad1dd3c3894ad70a0385907a9f94657,2.0,2.0,1.0
993bf6263167b7c3cb38e2992214cec590cd93fd,2.0,2.0,1.0
c136f7a9ff29fc4fdb906e6427848d872ac379fa,2.0,2.0,1.0
fedbdd871ff0f366be43bcb5b03d0f326e50612e,2.0,2.0,1.0
95b64fcf16863615d0b22142550c9a180ad00b32,2.0,2.0,1.0
b5219f84559b8f5ea439bec481abf4c231f0c980,2.0,2.0,1.0
d610bcbd3f209564b658758dfa2be77a4517d658,2.0,2.0,1.0
2f6ab025f3c0780ed81d3f0bccdd657b9d8726aa,2.0,2.0,1.0
f38fce19253f496bfa3d6eb99831338c2275aec0,2.0,2.0,1.0
b4b6700987b4de647dd0b7d8cb8e57f7abbf26d8,2.0,2.0,1.0
5e8a668e31d50d6005d09eb895ad2f7dbe1d2bad,2.0,2.0,1.0
7617cb8f989b5e4bcf995c8c3592799ef721cefb,2.0,2.0,1.0
77224e27beacf6b16ed71c08c42f8eea1755b5fa,2.0,2.0,1.0
687e23c355a693dceffe2ddeda6c01c025a89901,2.0,2.0,1.0
9b9eb2c504bac702ff4130bbdad6408d73c00c46,2.0,2.0,1.0
79b276ac65ee9681e5bde87a1d7c960606652aef,2.0,2.0,1.0
8136368261536e4d6b468bc737147ad51872b97f,2.0,2.0,1.0
05da2670bf0f45dfcffc85e8422908e9e055e5af,2.0,2.0,1.0
7ec18f2ab703edad6d866fc4cde9d1b620b4f8ac,2.0,2.0,1.0
e9ed1d98b337f240865399511c8839cc1e822e7e,2.0,2.0,1.0
2243ee1c02e77e3c1824cabbe4cd68a324039865,2.0,2.0,1.0
62078fc75c75f14211c830997b425cf50f82342d,2.0,2.0,1.0
e9891d090394b105cc1a6a85ccf55253ca96728c,2.0,2.0,1.0
8b36f7dd382ff8ffa3c65fde7405085423a6ac77,2.0,2.0,1.0
bb248fb09b9d083f823e41b9aa279458cf685168,2.0,2.0,1.0
40b346d6236879c50ef68184b19e6e5ad562b632,2.0,2.0,1.0
0dc94c0e43086e09e474a0da769ce280e9dad6b0,2.0,2.0,1.0
646b48fe86f98e439e617c739a2c3c59c84b8eae,2.0,2.0,1.0
41d7d2f90f1c139a9537a1be239e9c823ea22646,2.0,2.0,1.0
8067ef3a4a8c620f615368408a811747cacb15dc,2.0,2.0,1.0
5c943f4b843f7cc6a14d8a8a60fb1f36f0930daf,2.0,2.0,1.0
fa87b0e071e5b9a6ade7adbc5a3b20a3187c54d4,2.0,2.0,1.0
47ee62088bb39c11c09130110ffcf5f3bd436764,2.0,2.0,1.0
1b30fdb090377f302ff8bc8c5f3f1f42ac157c84,2.0,2.0,1.0
49ceb1ded7f36b2a523f383150782a81d80c6863,2.0,2.0,1.0
a81fc7d0035f1f651b8454f05274ebeee6dc6acc,2.0,2.0,1.0
e403aa22bfa9b8c451749218c3670c25add6a027,2.0,2.0,1.0
eed90f0ec6ba0f2e0a027baa579e5f00689b5f51,2.0,2.0,1.0
9053de846d35d273230877d12d4567965270550b,2.0,2.0,1.0
577eac8a8509d043d48d64d6e7f6177f97fc8bf5,2.0,2.0,1.0
5726e2bf1e9164b67a20cd932bdbc8fb19d31cde,2.0,2.0,1.0
852d2614bd7d2da447ee5e58ee72f1670ad8c887,2.0,2.0,1.0
35339f6f2e99c04920f21883df1db8004436cdc7,2.0,2.0,1.0
ff5613a5d976d776c0126bd3a06da23a17ceba38,2.0,2.0,1.0
301ca06f7d7942caf28c52152b977161ecc65242,2.0,2.0,1.0
dba524d2be59c74238409f8e19b03fe8c7ebdcfe,2.0,2.0,1.0
bf0ddc8ee1fec1abaf823cd1893e60ffc67a7eaa,2.0,2.0,1.0
b3267b3f8ba4e3b24e9ee2308c96dfcfe525bb66,2.0,2.0,1.0
d96f0a9969dcee36fe5a892fdad109026eadcb49,2.0,2.0,1.0
19563f3b3e37be587269ed89e48058662acc2041,2.0,2.0,1.0
96fdb9a81bc3876c1f0fdcb49a0d33c32efb486a,2.0,2.0,1.0
47646b38ed7584a32f3fd429068daa85c85c8318,2.0,2.0,1.0
91a1531532e1b1657a7701c8c7a0d4b89f0b8b7d,2.0,2.0,1.0
760467ab879d45a0e01de8992f63dd99cf7d5ff7,2.0,2.0,1.0
b61e5c6c7361fcb41baf9bc09979d696789e6e1f,2.0,2.0,1.0
e8bc1a021050c0121c8cad1972940c2ff38bcdaf,2.0,2.0,1.0
97766f29fdf7f21df5ed911aa2a22600acff1676,2.0,2.0,1.0
ea9377ed501631091fcadb975faa2815abd464de,2.0,2.0,1.0
fa19657a48e6e5c00721869f6744820d2afbb946,2.0,2.0,1.0
e930eec6325c6675b9a606c6abb8eacfc6c077da,2.0,2.0,1.0
c04d7b982b8bf4976822da845a117ab3479e21d0,2.0,2.0,1.0
9ba74eb8a48a70bacc10f3da976ae4f3d104bca6,2.0,2.0,1.0
31a04960aea90f6f8897a8b84dcb446e99f969f1,2.0,2.0,1.0
306162a897125aff076a682d474579337c6b14a7,2.0,2.0,1.0
53ad003160b0617c1104d39b83fdd279f4c3fa20,2.0,2.0,1.0
970b3b7279f0392eca03481a95018e731248feb4,2.0,2.0,1.0
e71d78841cf5887fbddca95bfb5cbfc8ddd0ade8,2.0,2.0,1.0
c168a7169175fbc7c173d18aa3a252887a6d5106,2.0,2.0,1.0
15eec589ff38fe1c516fec25648a77ab90c8e832,2.0,2.0,1.0
90726bc5fe8c2c5d126c26dfe9249fe0fab6a58c,2.0,2.0,1.0
5f82308e499efebe5558237e9018c50752599fab,2.0,2.0,1.0
3e7af4307ffa0dc06a4dc1f07d95c9f8c29ec472,2.0,2.0,1.0
709048e98462ce317f8f9e34f47ef9d9409a5a33,2.0,2.0,1.0
143ca8ef6d9bbe098ce3bf85c6190ffaf28783fc,2.0,2.0,1.0
03e1d2581af87870ec37b369517f8a9440123d70,2.0,2.0,1.0
5ed47e8dad33d5222bd7004a06a1fd8df002ac57,2.0,2.0,1.0
e99fd9775ae760a58cc0b1492b1d07e7a5006b78,2.0,2.0,1.0
734715f85748a87a9808c740393a4be43de7b152,2.0,2.0,1.0
dc029e23eed2ea6220d8e1f75dac4f9a741a50e0,2.0,2.0,1.0
6df615b3c555ee61dee9fa6079f905466ed2fb8f,2.0,2.0,1.0
af404d0ccb5974d71469e89714a4892d8358c751,2.0,2.0,1.0
620a12113f0ae1f687dfcf6da5abbe6d3491fa85,2.0,2.0,1.0
b15ccdb7254f9112bba41969c45b0ddcad9fa6bf,2.0,2.0,1.0
9ef0163c8ac0567e31f2ef4c9774373a350d0a2f,2.0,2.0,1.0
4d7306d6200d68d8b18a331837efef26ef5e034c,2.0,2.0,1.0
f27cba44904ab9d2611cb57d76f95b8f3541f850,2.0,2.0,1.0
92291372d8fb090ca8b8eeca7bc82004c83087bd,2.0,2.0,1.0
855bda9eabd7af1f0ca0784e0566ab4435e837e7,2.0,2.0,1.0
2a75b1663009d46e28127c1b5c92098dbf9ae219,2.0,2.0,1.0
cbaa08a512344a4389f1f86394030098c4c94201,2.0,2.0,1.0
2e0ef584bea98200f204e85c29d90e515323a08a,2.0,2.0,1.0
f457620ef2373ad0369de2a6c6159c3115bd2329,2.0,2.0,1.0
f50d03ee6ddc327914b2857765ae9df79007f5de,2.0,2.0,1.0
f1f37994f37d6b3d5a2faac97db56a25439bfc17,2.0,2.0,1.0
678e84713fdd4677117b339aa36b466b9a877614,2.0,2.0,1.0
b34f1e4fafca82ce6740e14718eec338cfbd76de,2.0,2.0,1.0
d834639d01f2b2aa7ddf71576d732ec09e1c226e,2.0,2.0,1.0
2b2ac21e381c1cd942860094837e61b52dd20268,2.0,2.0,1.0
4d4e74fa0cd54184d2d151c6c9d4132675a60374,2.0,2.0,1.0
25c287c5180650bbc40c0d485f0aacce9f33516e,2.0,2.0,1.0
feb0883f43151c871fe73e8c2b84ab3efa6499ce,2.0,2.0,1.0
26e3231050045c392eb982c52747c0cf1c3a90ec,2.0,2.0,1.0
daf4ddb4ce65c897904d574cbc737b167e9f5e65,2.0,2.0,1.0
358db60d93a8530bed257b981b07bfbf37f925e3,2.0,2.0,1.0
361c28521f94c2f45fc1f5d49c0c150bee3778d8,2.0,2.0,1.0
c2051edead90d649adb3171d17ca7c9443787283,2.0,2.0,1.0
b1cb78b52a77326a2913f7f90e88e45fab67ea2a,2.0,2.0,1.0
db8220e495734572dba566c5222426db9b156093,2.0,2.0,1.0
8c65d72e1785ecce3271e0c703a32b380be81933,2.0,2.0,1.0
fd9e1925155bbfa0b97175da80720ee830e79386,2.0,2.0,1.0
409828fe11ca1326f3f8247b8c16f1544fbf343b,2.0,2.0,1.0
6dc497b7048b936dd0b1907ac49be2ad519f8b23,2.0,2.0,1.0
77ab035674b4e260dc7a8ad7c26fc44778ef1d96,2.0,2.0,1.0
43456ee83df5eb7339113a318a579f99a4c12e8d,2.0,2.0,1.0
8ec5dbce8df62233e9ad3fc70cd5c39c754373b7,2.0,2.0,1.0
389351a2554fb22ab0102f740850fd2a0fbc236e,2.0,2.0,1.0
fcfec539f46daee1294acc8344e14f90a2d67bda,2.0,2.0,1.0
7fed8493cf1a28c8b07d6926b82cfadd2acfbd8f,2.0,2.0,1.0
7f51a31f6acb467b0d3d39d5ab2a570033362a4b,2.0,2.0,1.0
beeb5c20510e5ecc5449b6d0d3f8945f6afa5f7a,2.0,2.0,1.0
89056a119a9d07f3f2538cabc721eca4506cc95b,2.0,2.0,1.0
07a04ec4a979acbf67ef9b08fe4b4bc8098232b8,2.0,2.0,1.0
92129a3492e59d7eb9cd6d61423148b90f287d4c,2.0,2.0,1.0
f00d1de687963e67dd28d5de394cdf5f73e21734,2.0,2.0,1.0
80082409bd4df15e4aacd67a9c627e9f321cfd22,2.0,2.0,1.0
3610fb9b112315fd8f771bfec66d2d18a13fa76f,2.0,2.0,1.0
456b38056eda107a5d144fbd7c1cc587f4b940ee,2.0,2.0,1.0
90b49873d988267b5e983ab53e33bd18770080d8,2.0,2.0,1.0
caface509d1745abcd0d545e39303cf3e8feef02,2.0,2.0,1.0
a49ae4ca06c2c23793ec2067d5ef5ed4db109162,2.0,2.0,1.0
a2403a9a0dd38d646201df27ce65da904d5a02a9,2.0,2.0,1.0
d11b17f2ccc53570feb069c0cfd8a0ff09af0329,2.0,2.0,1.0
24bab51d7543e59775fd13c1c3348bf9f078a658,2.0,2.0,1.0
ee7068e6b978ece1dfe6dbaad04b4e4340655639,2.0,2.0,1.0
b5fdec691027cb589bac14adfe45a2a95b900ef1,2.0,2.0,1.0
bbf3c8ad19bfd35695d295a2cd9eb5d9dd854c58,2.0,2.0,1.0
545ff92296f7b1472bfc374d93b0350bd6828fd5,2.0,2.0,1.0
c8276cd15b179bf3d678aac6f9a0e48231e895b2,2.0,2.0,1.0
9504d6817b4f3b2831034bbd25ba983d51bcf9f7,2.0,2.0,1.0
9fc21f3f34cc0951daf1de6440bedf8c08d902c3,2.0,2.0,1.0
3ac795339bd00acc0c2a8d2794129a09eae53fe5,2.0,2.0,1.0
3228ee12692344bbf44a733f06451a679d9632ac,2.0,2.0,1.0
787500fa3f94954518b3f8f793adba3a67377fb9,2.0,2.0,1.0
21b7e036d7019d7e99321f04975fd989a2ccd647,2.0,2.0,1.0
d93a24d41f55006c34c0de6f080aa045f85a8e1d,2.0,2.0,1.0
33d72ef784eb8e94ec59ae71e8d248145124f190,2.0,2.0,1.0
5790c2d40fbc8f6f9912f151d5998a7792bebefa,2.0,2.0,1.0
a92c0ea977d22215f515e12a49c9fb58948748ad,2.0,2.0,1.0
7889c9d6699535681ff7832fc0099477f822949a,2.0,2.0,1.0
2a13a0b2886934881fb53c3d277b613697ea5ffa,2.0,2.0,1.0
ecf8309cafc950bdad7ea6bc15b1404038547000,2.0,2.0,1.0
7ec112e4ee5cdd50fabe7607581c0b49c5cc2306,2.0,2.0,1.0
9dee797bc8d8798a48c2defb4c91efc3b8ec5fe9,2.0,2.0,1.0
32eb0e7b4dcb4def7d9e4f8aed0aa8b7f7b88b85,2.0,2.0,1.0
15fb5139082c5ced0bc979a8a864a9271524d36a,2.0,2.0,1.0
f9335bb5c90e536c21d679db7ab40789ac062fbd,2.0,2.0,1.0
d26a69f6b769ff4a1d40f26fee33f5d13ac84fb8,2.0,2.0,1.0
649f825a1b006442fe0b38cf6158fe64bc8a2f11,2.0,2.0,1.0
8ee4262b3304d23e4532fe07b1f58b5d4277c17c,2.0,2.0,1.0
112b38418f6a6bf6372b582216b64c9b398ec1fb,2.0,2.0,1.0
f811d63c866754e43529f218db9a44f14e317183,2.0,2.0,1.0
9518d53bfd994fecd2d8019a12758d398ab24609,2.0,2.0,1.0
cb29afc02c9b07cceee408b02375fc9c7710df4f,2.0,2.0,1.0
1e1f26aee409b2a156936534cc875861dc5ddcfe,2.0,2.0,1.0
28dcad7d012c227066072ffe91e2628bfa0f41d8,2.0,2.0,1.0
454792d5d20755c4bd2e37cbffaee14f02575055,2.0,2.0,1.0
daf7dea2d63b94db589a516c297f9867ff1d26f7,2.0,2.0,1.0
7cf269c7a1086fec53f4ace95010a6b6e4106616,2.0,2.0,1.0
9291460032a5da11577c7c33e3ac3a32403f524d,2.0,2.0,1.0
f45dc8b5ec329445c9ef5a8eb98188d7a4fb3550,2.0,2.0,1.0
39eede41883976c72086d01a9b085e6a21d52050,2.0,2.0,1.0
667f721182d26f9c9d0427a90310068b81256622,2.0,2.0,1.0
565b93f391229bf12558555473d29fe7fab56ac4,2.0,2.0,1.0
565c1f4c4b738f3d58f4c7cd2420b203320dabe8,2.0,2.0,1.0
de84f9979fb908b028f0b3c5d1b53e201f0db12e,2.0,2.0,1.0
5d62b0f89d694e6c7fd7e9b9e1e763b59b189f82,2.0,2.0,1.0
37fc340b243cb5fa450ecc2c7ded2bfb819efc27,2.0,2.0,1.0
99bb77767322f5b90e426a2af4c5d9cf0cda1ac1,2.0,2.0,1.0
a6f1e007181566cd0c864a7a07cceb303cb97f89,2.0,2.0,1.0
9592a83a496095e38fb10b590e5359354116bfe2,2.0,2.0,1.0
b910ddbed873468c87bb5d9218b6058c308df87e,2.0,2.0,1.0
8435e2b9e4dd4f54696a370464bcec819a842f4c,2.0,2.0,1.0
d87e0fe839df1a2594347bcd4418852a175cea24,2.0,2.0,1.0
3bc08ab2fa3ca52263eacfe482180075546f7e49,2.0,2.0,1.0
0ef19041357dfdd274f83f4593b02a26bb3e184b,2.0,2.0,1.0
f4de1186ffb4aeb811ce95d614d27b6991d26ac0,2.0,2.0,1.0
e59d4c5eb74900ccaf53227e9319aa339360e04f,2.0,2.0,1.0
9a7ddcd096d06f2082059b49331faff618c4e1a1,2.0,2.0,1.0
c81d3f3602da2fbff05a3a4d1768de403a596030,2.0,2.0,1.0
22793cbbe99c6ac0d8a6d161f49f404fc1bbb9b2,2.0,2.0,1.0
1c7f9ae1c300d3e3fe1e1b1807166a22c0635df3,2.0,2.0,1.0
7a7929f3d41030156b48e47b89e849721f106323,2.0,2.0,1.0
285e1564498897776a756b0e3effab43ee6dadb5,2.0,2.0,1.0
9cbc9db1387cfed40e6b74b5480b93b1b41b6713,2.0,2.0,1.0
57e27ebbe6e343ad629d80fedc8b22b6f7eb1978,2.0,2.0,1.0
219f5b5f41264e84d8bc7c93a540e256e1f810c9,2.0,2.0,1.0
d13f674ba3e4bac42a2753d9804d929eefb27b9c,2.0,2.0,1.0
81652485e54c489c5d106d278ae28a6c784992c8,2.0,2.0,1.0
5bcf14e0e1412a7163aedb2ddbedc0e1941cbae0,2.0,2.0,1.0
fad412b844edfb75181255f439a2189e32345e6d,2.0,2.0,1.0
63046407d63d4aefd198f38ca2b0d294723b0f50,2.0,2.0,1.0
69ed67daebedf3d47da61e1acc24bfda12f307d7,2.0,2.0,1.0
3683a60ea1dc9a3b95399023fb077f70596426d1,2.0,2.0,1.0
1f17ef15bbe9466e6b6b147b044da5264fd2560e,2.0,2.0,1.0
cf06ac7ff09cf23b3b339e83d9561a8fe8a4b5e2,2.0,2.0,1.0
65b6c411cef8ec9e6b5f71bfd78db1a0feae3d16,2.0,2.0,1.0
192a5af24f95a45c550c0ccabd4e468a5638b37e,2.0,2.0,1.0
8a5c48ddf50ad516da46d97ee0b7139065bf34f2,2.0,2.0,1.0
ed502557464153a9aa0785bbd92ff420e2b1d61e,2.0,2.0,1.0
a7643eec065b8cbed08be5e8ecaa8f6a8ecb11fb,2.0,2.0,1.0
c0886a32265119da99359de6fff821ef49a773d3,2.0,2.0,1.0
624058f2dc19f203fe61039794ff8637df8497eb,2.0,2.0,1.0
11cbcb67914899e182b0799296f718a12ae5f92f,2.0,2.0,1.0
ba927726e63845b262681cac4de43d631e8ff35b,2.0,2.0,1.0
78a4e9cdca8e3bdd90bcca3bacefc86828001e8d,2.0,2.0,1.0
03c36ab2ed0fcefcb0cd126be99bc9cbe9bf007f,2.0,2.0,1.0
115166bfaa6aa94cd7ffc24b8e5766e52768f096,2.0,2.0,1.0
00f9583dd730c99aa6b99cd495239e304e13f845,2.0,2.0,1.0
9b05f5510746491f7227e19e9485baa18151a744,2.0,2.0,1.0
4b5d4c5c9fdc0197f3e18881938a758cac6fe310,2.0,2.0,1.0
18e7d7a03846d581c57ffd4077a1ec7e3c14bb06,2.0,2.0,1.0
7bb337e0409a9ee5d6ed59475b1a8a8bb6c27dfb,2.0,2.0,1.0
f26a94e01c0f635d45f74121cbf9059a7201c81a,2.0,2.0,1.0
e797ca1fd6cdb35d3ab4f709c1f45e7140df87d2,2.0,2.0,1.0
854c95b8ec92659f66945664859db55f1c8b566c,2.0,2.0,1.0
8935ce60ac3725b3cf87ffb85d4e0cca74bc02f1,2.0,2.0,1.0
ea0ad8fe2c9125fcb0807b5efcd605cb02c3c402,2.0,2.0,1.0
4230265497f2a806cbfd9bc08bbbf22cac4ce3cc,2.0,2.0,1.0
6ae21bd2a2265f1f6d5777881037c1f50a24805a,2.0,2.0,1.0
4c867e3b75d1a25d41b0e80681036904f4435127,2.0,2.0,1.0
3de3b463ed719cdf94368c8da59ffb2240e89a33,2.0,2.0,1.0
36ee78368dc76d03d84c5ed9d0fd99a604b79042,2.0,2.0,1.0
098a127fa517b05fcf7f11e422025b31ef976958,2.0,2.0,1.0
765e5837332a6bfdf9e303d25b4313dc2db734fc,2.0,2.0,1.0
3e971afd36fbfdd80c34d708865bf1903145fcee,2.0,2.0,1.0
12ef1e4f950bcb45ba6908585b7b9a40a11df93a,2.0,2.0,1.0
8b7f13e28a23afc9208097b9beefc793bad9a636,2.0,2.0,1.0
f63534f5bf8f59c809410b94a031ca4c99309d0b,2.0,2.0,1.0
2afc71438c857ecb3d0ed586b84e8b00c268394f,2.0,2.0,1.0
0eafbc4e1efb9aa8973cc061d3b9a6924ac6cce9,2.0,2.0,1.0
b7e6a9c4cf6a01d5f3d23ba28d3b4bd548e96e1c,1.0,1.5,1.5
807d19d2c659e870986512504306d107d47763f8,1.0,1.5,1.5
bb717310d12d5e901a4f615b04d1ee38966856a7,1.0,1.5,1.5
88fcf6d1f9040109d363c05527af7bae7cf4117c,1.0,1.5,1.5
2194c3460ab71f3826db00b045b2ae590c753319,1.0,1.5,1.5
95dfdcbd896381256d8da84e81f8a9d9db8d7db4,1.0,1.5,1.5
3b0c44b7324de5aaaabcbdeda394aa6307c2fa70,1.0,1.5,1.5
74533ebddadaaceb98d3bef47a919c515575b7f6,1.0,1.5,1.5
60339ee4d2175f9c102ac285f00c9d4ff199b649,1.0,1.5,1.5
de1437f606b362531351d2b720b53c175f33dd2a,1.0,1.5,1.5
378096ff5a43e294489efdcb191d3aeee566ad5d,1.0,1.5,1.5
273e9ebd935427b1f80de9d80a94910c39bdb497,1.0,1.5,1.5
e9fa7e93d2f4e958cde16c6cf9d5bc966f8e7ffc,1.0,1.5,1.5
349a86af172ebc5e7750c7d28c741b8312661f9a,1.0,1.5,1.5
1b6add0e4c8c05ad41129c17bcdc113dc3b005a2,1.0,1.5,1.5
76dcb72da0536c0393afbdf5fa761a80a622eabf,1.0,1.5,1.5
f5df19d630d43a1ec4f2e343c710e000ae855183,1.0,1.5,1.5
6e00f7980c4efc55ba76efdccebc6411f054a7da,1.0,1.5,1.5
b3cc33423bf80b486db6a15d405325f9d0580843,1.0,1.5,1.5
fcfce373f1cf92d07cbab395ccec837d0f135fca,1.0,1.5,1.5
71e4ffa64a45e9f02c7d5d586febd46c104fcc7d,1.0,1.5,1.5
f5ab52a958ae9a0b00e3d0eba7cdbd70b68bc97e,1.0,1.5,1.5
6eab24c520dd62e34ea63643cfa1497d8b8332ef,1.0,1.5,1.5
102f40bbeb1671a9a2d2ac3a41cbf5aa4b9c8fcd,1.0,1.5,1.5
792536853bd0974bcc1082d60d332948f54292c5,1.0,1.5,1.5
26bc9195c6343e4d7f434dd65b4ad67efe2be27a,1.0,1.5,1.5
8b31bd4880c38f0b7eb422004745b85d3d2625ac,1.0,1.5,1.5
58be87292ce8c4a0eefca6dd5430368f4af4e177,1.0,1.5,1.5
07cd3abda4a1566a0c769b137bbb0b71e6feff93,1.0,1.5,1.5
eb3b7229560bba24035e30eb7829f7f5f5fa78f3,1.0,1.5,1.5
a21ded268cc182c4502fa44e8843c270b805c8dc,1.0,1.5,1.5
fff94a0ce14254174dfc1a313b6af1b324b8a21e,1.0,1.5,1.5
1827de6fa9c9c1b3d647a9d707042e89cf94abf0,1.0,1.5,1.5
5d615b728b583eaacb6025d2ff9540fec9813969,1.0,1.5,1.5
8ac68253bda08dc451d82f29e447341abf5ea9a3,1.0,1.5,1.5
c6347326b50e10ed09dd3522308d58b89c33708d,1.0,1.5,1.5
9211dc41e16051f7c12f3405259f4c75c7e29aec,1.0,1.5,1.5
0eababc1d7274cd902d74b7b272f3363c2372fa7,1.0,1.5,1.5
35c3857b0be77dad3c3ac0d598cd85685d585120,1.0,1.5,1.5
d5e469114f1e34e0d4e5d30931111b926cacfa3c,1.0,1.5,1.5
013043789520bdf0d8458c951b250caad51e2900,1.0,1.5,1.5
ad6a169f677a4bbb0d1206dc9af6409d95c87f35,1.0,1.5,1.5
e487046b914fb159e88c6620dcb96defe9854686,1.0,1.5,1.5
1e126cee4c1bddbfdd4e36bf91b8b1c2fe8d44c2,1.0,1.5,1.5
dec3d3c7bc9b14fbd95061a7e7aee927772f668b,1.0,1.5,1.5
6320207a0ffe8c77c7544073f6a66d2e675b4c7e,1.0,1.5,1.5
9b37a27c98bd6b54333e1f2e7134c2fe513c91f4,1.0,1.5,1.5
9bea7d281e2ae36a58b328d07a5c501c14ec7bd2,1.0,1.5,1.5
ae5bae15ee5ec1acef30f5924d80fd40a6a7dcd3,1.0,1.5,1.5
a8feb3a8b71b71b9ee64750c7f5fa6c12e89001b,1.0,1.5,1.5
78f832f7cd43f1a241c540b0b2168df9950b5eb8,1.0,1.5,1.5
0626a682dc2c3368647c2e615de1c35ea6010728,1.0,1.5,1.5
7039037056f32312edb45edb1e06e0d63a2dba3b,1.0,1.5,1.5
637d647e61a802ea3b6fba2b97e6573edc30b02b,1.0,1.5,1.5
70e036802023b05876bd114eb33e9511fde539dd,1.0,1.5,1.5
572ee62c462ba49a4a5102a55af595372f72fafb,1.0,1.5,1.5
